Id,Full name,Age,Gender,Device type,Ad position,Browsing history,Time of day,Click
1679,User2211,56,Male,Mobile,Top,Education,Night,0
1677,User2210,38,Non-Binary,Desktop,Bottom,News,Night,0
1670,User2207,44,Non-Binary,Tablet,Top,News,Night,0
1665,User2202,19,Non-Binary,Mobile,Bottom,News,Afternoon,0
1664,User2198,19,Male,Desktop,Bottom,News,Afternoon,0
1661,User2196,43,Male,Mobile,Side,News,Night,0
1658,User2192,27,Female,Mobile,Side,News,Night,0
1656,User2190,18,Male,Mobile,Side,News,Evening,0
1653,User2188,37,Non-Binary,Mobile,Top,News,Evening,0
1652,User218,37,Non-Binary,Mobile,Bottom,News,Afternoon,0
1651,User2178,35,Non-Binary,Mobile,Side,News,Afternoon,0
1650,User2167,29,Non-Binary,Desktop,Bottom,News,Afternoon,1
1650,User2169,29,Non-Binary,Desktop,Bottom,News,Morning,1
1650,User217,29,Non-Binary,Desktop,Bottom,News,Morning,1
1650,User2172,29,Non-Binary,Desktop,Bottom,News,Morning,1
1650,User2173,29,Non-Binary,Desktop,Bottom,News,Morning,1
1650,User2174,29,Non-Binary,Desktop,Bottom,News,Morning,1
1650,User2177,29,Non-Binary,Desktop,Bottom,News,Morning,1
1649,User2162,29,Non-Binary,Mobile,Bottom,Education,Evening,0
1647,User2159,62,Male,Desktop,Bottom,Social Media,Night,0
1641,User2157,62,Male,Desktop,Bottom,News,Afternoon,0
1638,User2156,53,Non-Binary,Tablet,Bottom,Education,Evening,0
1635,User2127,54,Female,Tablet,Top,Education,Evening,1
1635,User2129,54,Female,Tablet,Top,News,Evening,1
1635,User2131,54,Female,Tablet,Top,News,Evening,1
1635,User2133,54,Female,Tablet,Top,News,Evening,1
1635,User2137,54,Female,Tablet,Top,News,Evening,1
1635,User2142,54,Female,Tablet,Top,News,Evening,1
1635,User215,54,Female,Tablet,Top,News,Evening,1
1635,User2150,54,Female,Tablet,Top,News,Evening,1
1635,User2155,54,Female,Tablet,Top,News,Evening,1
1634,User2125,54,Female,Tablet,Bottom,News,Night,0
1632,User2124,54,Female,Mobile,Side,Shopping,Night,0
1631,User2122,53,Non-Binary,Mobile,Side,Shopping,Evening,0
1630,User212,53,Non-Binary,Tablet,Side,Education,Afternoon,0
1629,User2116,24,Non-Binary,Mobile,Bottom,News,Night,0
1627,User2115,24,Non-Binary,Tablet,Bottom,News,Evening,0
1624,User2114,31,Male,Desktop,Top,News,Evening,0
1623,User2113,50,Male,Mobile,Top,News,Morning,0
1619,User2111,37,Female,Mobile,Side,News,Evening,0
1616,User2109,21,Male,Tablet,Side,News,Evening,0
1614,User2101,21,Male,Mobile,Bottom,News,Evening,0
1613,User210,60,Male,Mobile,Side,News,Evening,0
1612,User2093,40,Male,Mobile,Side,News,Evening,1
1612,User2094,40,Male,Mobile,Side,News,Evening,1
1612,User2096,40,Male,Mobile,Side,News,Evening,1
1608,User2087,39,Male,Tablet,Side,Shopping,Night,0
1607,User2086,53,Male,Tablet,Top,News,Night,0
1606,User2084,53,Male,Mobile,Top,Education,Afternoon,0
1604,User2083,53,Male,Mobile,Top,Education,Morning,0
1601,User2082,41,Male,Tablet,Top,Education,Morning,0
1600,User2077,24,Male,Tablet,Side,Education,Morning,0
1598,User2076,24,Male,Desktop,Bottom,Education,Afternoon,0
1589,User207,60,Female,Mobile,Side,Shopping,Afternoon,0
1588,User2067,38,Non-Binary,Mobile,Top,Shopping,Afternoon,0
1587,User2062,45,Female,Mobile,Bottom,Shopping,Afternoon,0
1586,User2047,38,Non-Binary,Desktop,Top,Shopping,Night,1
1586,User2052,38,Non-Binary,Desktop,Top,Shopping,Night,1
1586,User2057,38,Non-Binary,Desktop,Top,Shopping,Night,1
1586,User2058,38,Non-Binary,Desktop,Top,Shopping,Night,1
1586,User2059,38,Non-Binary,Desktop,Top,Shopping,Night,1
1586,User2060,38,Non-Binary,Desktop,Top,Shopping,Night,1
1583,User2046,44,Non-Binary,Mobile,Top,Shopping,Night,0
1576,User2043,45,Non-Binary,Tablet,Bottom,Entertainment,Afternoon,0
1575,User204,31,Non-Binary,Desktop,Bottom,Entertainment,Night,0
1574,User2038,64,Male,Mobile,Bottom,Entertainment,Evening,0
1572,User2036,64,Male,Tablet,Bottom,Entertainment,Morning,0
1569,User2032,64,Non-Binary,Tablet,Top,Shopping,Morning,0
1568,User2029,64,Non-Binary,Desktop,Bottom,Social Media,Evening,0
1566,User2025,56,Non-Binary,Mobile,Side,News,Morning,0
1562,User2023,51,Non-Binary,Mobile,Bottom,News,Morning,0
1561,User2021,56,Non-Binary,Mobile,Top,News,Night,0
1557,User2019,56,Non-Binary,Mobile,Bottom,News,Night,0
1555,User2017,56,Male,Desktop,Top,News,Night,0
1554,User2009,57,Male,Tablet,Side,Social Media,Night,0
1549,User1978,57,Male,Desktop,Top,Social Media,Afternoon,1
1549,User198,56,Male,Desktop,Top,Social Media,Afternoon,1
1549,User1982,56,Male,Desktop,Top,Social Media,Afternoon,1
1549,User1988,56,Male,Desktop,Top,Social Media,Afternoon,1
1549,User1992,56,Male,Desktop,Top,Social Media,Afternoon,1
1549,User1995,56,Male,Desktop,Top,Social Media,Afternoon,1
1549,User200,56,Male,Desktop,Top,Social Media,Afternoon,1
1549,User2002,56,Male,Desktop,Top,Social Media,Afternoon,1
1549,User2003,56,Male,Desktop,Top,Social Media,Afternoon,1
1549,User2006,56,Male,Desktop,Top,Social Media,Afternoon,1
1548,User1977,38,Male,Mobile,Top,News,Afternoon,0
1546,User1975,38,Male,Tablet,Side,Entertainment,Afternoon,0
1543,User1973,49,Male,Tablet,Top,Entertainment,Morning,0
1540,User1972,45,Male,Tablet,Top,Entertainment,Evening,0
1539,User1957,43,Male,Mobile,Bottom,Education,Evening,1
1539,User1958,43,Male,Mobile,Bottom,Education,Evening,1
1539,User1965,43,Male,Mobile,Bottom,Education,Evening,1
1539,User1967,43,Male,Mobile,Bottom,Education,Evening,1
1539,User1969,43,Male,Mobile,Bottom,Education,Evening,1
1539,User1970,43,Male,Mobile,Bottom,Education,Evening,1
1539,User1971,43,Male,Mobile,Bottom,Education,Evening,1
1536,User1955,19,Male,Tablet,Bottom,Education,Night,0
1534,User195,47,Non-Binary,Desktop,Side,Education,Morning,0
1533,User1948,37,Male,Mobile,Top,Education,Afternoon,0
1532,User1945,37,Non-Binary,Mobile,Side,Education,Evening,0
1530,User1943,37,Non-Binary,Mobile,Side,Entertainment,Night,0
1529,User1921,20,Female,Mobile,Top,Entertainment,Night,1
1529,User1925,20,Female,Mobile,Top,Entertainment,Afternoon,1
1529,User1926,20,Female,Mobile,Top,Entertainment,Afternoon,1
1529,User1927,20,Female,Mobile,Top,Entertainment,Afternoon,1
1529,User1929,20,Female,Mobile,Top,Entertainment,Afternoon,1
1529,User1931,20,Female,Mobile,Top,Entertainment,Afternoon,1
1529,User1933,20,Female,Mobile,Top,Entertainment,Afternoon,1
1529,User1935,20,Female,Mobile,Top,Entertainment,Afternoon,1
1529,User1937,20,Female,Mobile,Top,Entertainment,Afternoon,1
1529,User1938,20,Female,Mobile,Top,Entertainment,Afternoon,1
1529,User1940,20,Female,Mobile,Top,Entertainment,Afternoon,1
1529,User1941,20,Female,Mobile,Top,Entertainment,Afternoon,1
1526,User1920,50,Female,Mobile,Top,Entertainment,Afternoon,0
1525,User1919,46,Male,Tablet,Top,Entertainment,Afternoon,0
1524,User1908,24,Male,Mobile,Bottom,Entertainment,Night,1
1524,User191,24,Male,Mobile,Bottom,Entertainment,Night,1
1524,User1910,24,Male,Mobile,Bottom,Entertainment,Night,1
1524,User1911,24,Male,Mobile,Bottom,Entertainment,Night,1
1524,User1913,24,Male,Mobile,Bottom,Entertainment,Night,1
1524,User1914,24,Male,Mobile,Bottom,Entertainment,Night,1
1524,User1918,24,Male,Mobile,Bottom,Entertainment,Night,1
1520,User1905,24,Male,Desktop,Top,Entertainment,Night,0
1515,User1903,44,Male,Desktop,Bottom,Entertainment,Morning,0
1507,User190,44,Male,Desktop,Bottom,Entertainment,Night,0
1505,User1890,18,Male,Desktop,Top,Shopping,Night,0
1503,User1856,19,Male,Desktop,Side,Shopping,Night,1
1503,User1858,19,Female,Tablet,Side,Shopping,Afternoon,1
1503,User1868,19,Female,Tablet,Side,Shopping,Afternoon,1
1503,User1869,19,Female,Tablet,Side,Shopping,Afternoon,1
1503,User187,19,Female,Tablet,Side,Shopping,Afternoon,1
1503,User1871,19,Female,Tablet,Side,Shopping,Afternoon,1
1503,User1873,19,Female,Tablet,Side,Shopping,Afternoon,1
1503,User1878,19,Female,Tablet,Side,Shopping,Afternoon,1
1503,User1879,19,Female,Tablet,Side,Shopping,Afternoon,1
1503,User188,19,Female,Tablet,Side,Shopping,Afternoon,1
1503,User1881,19,Female,Tablet,Side,Shopping,Afternoon,1
1497,User185,26,Female,Tablet,Top,Shopping,Evening,0
1495,User1842,26,Female,Tablet,Top,Shopping,Afternoon,0
1494,User1841,18,Male,Tablet,Bottom,Shopping,Evening,0
1487,User1840,18,Male,Tablet,Bottom,Education,Morning,0
1486,User184,18,Male,Desktop,Side,Education,Morning,0
1485,User1839,22,Male,Mobile,Side,Education,Night,0
1484,User1837,31,Male,Desktop,Side,Entertainment,Afternoon,0
1483,User1832,54,Non-Binary,Tablet,Bottom,Education,Afternoon,0
1482,User1826,54,Non-Binary,Desktop,Top,Shopping,Afternoon,0
1474,User1815,54,Non-Binary,Desktop,Side,Entertainment,Morning,1
1474,User1816,31,Non-Binary,Desktop,Side,Entertainment,Morning,1
1474,User1817,31,Non-Binary,Desktop,Side,Entertainment,Morning,1
1474,User182,31,Non-Binary,Desktop,Side,Entertainment,Morning,1
1474,User1820,31,Non-Binary,Desktop,Side,Entertainment,Morning,1
1470,User1805,25,Male,Tablet,Top,Social Media,Evening,0
1467,User180,25,Non-Binary,Tablet,Top,Social Media,Night,0
1466,User18,21,Non-Binary,Tablet,Side,Education,Night,0
1464,User1797,21,Non-Binary,Tablet,Side,Shopping,Night,0
1462,User1793,41,Male,Tablet,Bottom,Education,Morning,0
1460,User1791,41,Male,Mobile,Side,Education,Afternoon,0
1456,User1787,46,Female,Desktop,Side,Education,Afternoon,0
1455,User1785,46,Female,Tablet,Bottom,Education,Evening,0
1454,User1760,46,Female,Tablet,Top,Education,Morning,1
1454,User1762,46,Female,Tablet,Top,Education,Morning,1
1454,User1767,46,Female,Tablet,Top,Education,Morning,1
1454,User1768,46,Female,Tablet,Top,Education,Morning,1
1454,User177,46,Female,Tablet,Top,Education,Morning,1
1454,User1770,46,Female,Tablet,Top,Education,Morning,1
1454,User1776,46,Female,Tablet,Top,Education,Morning,1
1454,User1777,46,Female,Tablet,Top,Education,Morning,1
1450,User1759,44,Non-Binary,Desktop,Top,Entertainment,Afternoon,0
1447,User1755,44,Female,Tablet,Side,Entertainment,Evening,0
1446,User1743,44,Female,Desktop,Bottom,News,Night,1
1446,User1746,44,Female,Desktop,Bottom,News,Night,1
1446,User1749,44,Female,Desktop,Bottom,News,Night,1
1446,User175,44,Female,Desktop,Bottom,News,Night,1
1446,User1752,44,Female,Desktop,Bottom,News,Night,1
1446,User1754,44,Female,Desktop,Bottom,News,Night,1
1445,User1741,44,Female,Mobile,Top,News,Night,0
1442,User1738,55,Female,Tablet,Side,News,Night,0
1438,User1736,55,Female,Desktop,Side,News,Morning,0
1435,User1734,55,Female,Mobile,Bottom,Entertainment,Morning,0
1428,User1732,55,Non-Binary,Desktop,Top,Entertainment,Evening,0
1425,User1730,26,Non-Binary,Desktop,Bottom,Entertainment,Evening,0
1422,User173,59,Female,Mobile,Side,Social Media,Night,0
1420,User1716,62,Non-Binary,Desktop,Side,Social Media,Morning,1
1420,User1719,62,Non-Binary,Desktop,Bottom,News,Morning,1
1420,User1721,62,Non-Binary,Desktop,Bottom,News,Morning,1
1420,User1722,62,Non-Binary,Desktop,Bottom,News,Morning,1
1420,User1723,62,Non-Binary,Desktop,Bottom,News,Morning,1
1420,User1727,62,Non-Binary,Desktop,Bottom,News,Morning,1
1420,User1729,62,Non-Binary,Desktop,Bottom,News,Morning,1
1414,User1713,62,Female,Desktop,Top,News,Night,0
1410,User1710,19,Female,Desktop,Top,Shopping,Evening,0
1409,User1709,19,Female,Desktop,Side,Entertainment,Afternoon,0
1404,User1707,19,Non-Binary,Mobile,Side,Education,Night,0
1401,User1706,34,Non-Binary,Mobile,Top,Shopping,Night,0
1400,User1705,61,Non-Binary,Mobile,Bottom,News,Night,0
1399,User1692,61,Female,Mobile,Bottom,Education,Night,1
1399,User1693,61,Female,Mobile,Bottom,Education,Night,1
1399,User1698,61,Female,Mobile,Bottom,Education,Night,1
1399,User170,61,Female,Mobile,Bottom,Education,Night,1
1399,User1704,61,Female,Mobile,Bottom,Education,Night,1
1395,User1691,52,Female,Desktop,Side,Education,Evening,0
1393,User1689,52,Male,Desktop,Top,Education,Morning,0
1391,User1685,23,Female,Desktop,Top,Shopping,Afternoon,0
1387,User1684,61,Male,Mobile,Top,Education,Morning,0
1386,User1681,61,Male,Mobile,Top,News,Night,0
1383,User168,27,Female,Desktop,Top,Entertainment,Night,0
1377,User1677,27,Male,Tablet,Bottom,Entertainment,Afternoon,0
1372,User1670,51,Non-Binary,Tablet,Top,Entertainment,Evening,0
1370,User1652,51,Non-Binary,Desktop,Bottom,Entertainment,Night,1
1370,User1653,52,Non-Binary,Desktop,Bottom,Entertainment,Night,1
1370,User1656,52,Female,Desktop,Bottom,Entertainment,Night,1
1370,User1658,52,Female,Desktop,Bottom,Entertainment,Night,1
1370,User1661,52,Female,Desktop,Bottom,Entertainment,Night,1
1370,User1664,52,Female,Desktop,Bottom,Entertainment,Night,1
1370,User1665,52,Female,Desktop,Bottom,Entertainment,Night,1
1370,User167,52,Female,Desktop,Bottom,Entertainment,Night,1
1369,User1635,52,Female,Desktop,Bottom,Social Media,Morning,1
1369,User1638,52,Female,Desktop,Bottom,Social Media,Morning,1
1369,User1641,52,Female,Desktop,Bottom,Social Media,Morning,1
1369,User1647,52,Female,Desktop,Bottom,Social Media,Morning,1
1369,User1649,52,Female,Desktop,Bottom,Social Media,Morning,1
1369,User1650,52,Female,Desktop,Bottom,Social Media,Morning,1
1368,User1634,52,Female,Desktop,Top,Social Media,Afternoon,0
1367,User1632,29,Male,Mobile,Top,Social Media,Afternoon,0
1366,User1631,29,Non-Binary,Tablet,Top,Social Media,Afternoon,0
1364,User1630,29,Non-Binary,Mobile,Side,Education,Evening,0
1360,User163,29,Non-Binary,Desktop,Bottom,Education,Evening,0
1356,User1629,37,Non-Binary,Tablet,Bottom,Education,Evening,0
1354,User1627,59,Non-Binary,Tablet,Bottom,Education,Afternoon,0
1352,User1624,59,Male,Tablet,Side,News,Morning,0
1351,User1623,59,Male,Mobile,Side,News,Evening,0
1348,User1619,60,Male,Mobile,Side,News,Afternoon,0
1345,User1616,34,Male,Desktop,Top,Entertainment,Afternoon,0
1341,User1614,34,Non-Binary,Desktop,Bottom,Entertainment,Night,0
1340,User1613,40,Non-Binary,Tablet,Bottom,Entertainment,Evening,0
1335,User1612,56,Female,Mobile,Side,Social Media,Evening,0
1334,User161,21,Female,Mobile,Top,Social Media,Evening,0
1327,User1608,21,Female,Mobile,Side,Social Media,Evening,0
1325,User1601,21,Female,Mobile,Side,Social Media,Evening,1
1325,User1604,21,Female,Desktop,Side,Social Media,Evening,1
1325,User1606,21,Female,Desktop,Side,Social Media,Evening,1
1325,User1607,21,Female,Desktop,Side,Social Media,Evening,1
1324,User1600,21,Male,Tablet,Bottom,Social Media,Evening,0
1320,User1598,42,Male,Mobile,Bottom,Shopping,Night,0
1318,User159,24,Male,Desktop,Top,Education,Night,0
1309,User1589,24,Male,Desktop,Bottom,Social Media,Afternoon,0
1305,User1575,24,Female,Tablet,Top,News,Night,1
1305,User1576,24,Female,Tablet,Top,News,Night,1
1305,User158,24,Female,Tablet,Top,News,Night,1
1305,User1583,24,Female,Tablet,Top,News,Night,1
1305,User1586,24,Female,Tablet,Top,News,Night,1
1305,User1587,24,Female,Tablet,Top,News,Night,1
1305,User1588,24,Female,Tablet,Top,News,Night,1
1304,User1574,22,Male,Desktop,Bottom,News,Evening,0
1301,User1572,22,Male,Desktop,Side,News,Morning,0
1300,User157,22,Male,Tablet,Side,Education,Morning,0
1298,User1569,22,Male,Desktop,Side,Social Media,Morning,0
1297,User1568,60,Male,Tablet,Side,Social Media,Afternoon,0
1296,User1555,60,Male,Tablet,Side,Social Media,Morning,1
1296,User1557,34,Male,Tablet,Top,Social Media,Morning,1
1296,User156,34,Male,Tablet,Top,Social Media,Morning,1
1296,User1561,34,Male,Tablet,Top,Social Media,Morning,1
1296,User1562,34,Male,Tablet,Top,Social Media,Morning,1
1296,User1566,34,Male,Tablet,Top,Social Media,Morning,1
1291,User1554,34,Male,Tablet,Bottom,Social Media,Morning,0
1287,User1549,33,Male,Tablet,Top,Social Media,Evening,0
1286,User1548,61,Female,Tablet,Top,News,Evening,0
1284,User1546,42,Female,Tablet,Top,News,Afternoon,0
1283,User1543,57,Male,Mobile,Top,Social Media,Afternoon,0
1282,User1540,23,Male,Desktop,Top,Social Media,Morning,0
1280,User1539,28,Male,Tablet,Bottom,News,Morning,0
1279,User1534,28,Male,Tablet,Side,News,Morning,0
1278,User1533,28,Male,Tablet,Side,Education,Evening,0
1275,User1532,28,Non-Binary,Tablet,Bottom,Education,Morning,0
1273,User1515,27,Non-Binary,Mobile,Bottom,Education,Morning,1
1273,User1520,27,Non-Binary,Mobile,Bottom,Education,Morning,1
1273,User1524,27,Non-Binary,Mobile,Bottom,Education,Morning,1
1273,User1525,27,Non-Binary,Mobile,Bottom,Education,Morning,1
1273,User1526,27,Non-Binary,Mobile,Bottom,Education,Morning,1
1273,User1529,27,Non-Binary,Mobile,Bottom,Education,Morning,1
1273,User1530,27,Non-Binary,Mobile,Bottom,Education,Morning,1
1269,User1507,36,Male,Mobile,Bottom,Social Media,Night,0
1268,User1505,21,Male,Tablet,Side,Education,Afternoon,0
1265,User1503,21,Male,Mobile,Bottom,Shopping,Night,0
1264,User150,21,Non-Binary,Mobile,Bottom,Shopping,Afternoon,0
1262,User1497,21,Female,Mobile,Bottom,Shopping,Morning,0
1257,User1495,24,Female,Desktop,Top,Social Media,Morning,0
1255,User1494,23,Male,Tablet,Side,Social Media,Morning,0
1254,User1487,32,Female,Desktop,Bottom,Social Media,Morning,0
1253,User1470,36,Female,Desktop,Bottom,Shopping,Morning,1
1253,User1474,36,Female,Desktop,Bottom,Shopping,Morning,1
1253,User148,36,Female,Desktop,Bottom,Shopping,Morning,1
1253,User1482,36,Female,Desktop,Bottom,Shopping,Morning,1
1253,User1483,36,Female,Desktop,Bottom,Shopping,Morning,1
1253,User1484,36,Female,Desktop,Bottom,Shopping,Morning,1
1253,User1485,36,Female,Desktop,Bottom,Shopping,Morning,1
1253,User1486,36,Female,Desktop,Bottom,Shopping,Morning,1
1251,User147,58,Female,Mobile,Top,Shopping,Night,0
1250,User1467,33,Female,Mobile,Top,Shopping,Night,0
1249,User1464,22,Female,Mobile,Side,Entertainment,Afternoon,0
1248,User1462,57,Female,Mobile,Top,Entertainment,Afternoon,0
1242,User1460,57,Non-Binary,Tablet,Top,Entertainment,Evening,0
1240,User1456,52,Non-Binary,Desktop,Top,Entertainment,Night,0
1239,User1455,61,Male,Desktop,Bottom,Social Media,Night,0
1235,User1454,61,Male,Mobile,Bottom,Shopping,Evening,0
1233,User1450,57,Male,Mobile,Top,Social Media,Evening,0
1229,User1447,22,Female,Desktop,Bottom,Entertainment,Morning,0
1228,User1446,22,Female,Tablet,Bottom,Entertainment,Morning,0
1227,User1445,59,Non-Binary,Tablet,Top,Education,Evening,0
1225,User1422,27,Non-Binary,Tablet,Side,Entertainment,Evening,1
1225,User1425,27,Non-Binary,Tablet,Side,Entertainment,Evening,1
1225,User1428,27,Non-Binary,Tablet,Side,Entertainment,Evening,1
1225,User143,27,Non-Binary,Tablet,Side,Entertainment,Evening,1
1225,User1435,27,Non-Binary,Tablet,Side,Entertainment,Evening,1
1225,User1438,27,Non-Binary,Tablet,Side,Entertainment,Evening,1
1225,User1442,27,Non-Binary,Tablet,Side,Entertainment,Evening,1
1216,User1414,55,Non-Binary,Mobile,Side,Entertainment,Afternoon,0
1214,User1400,26,Female,Mobile,Bottom,News,Evening,1
1214,User1401,26,Female,Mobile,Bottom,News,Evening,1
1214,User1404,26,Female,Mobile,Bottom,News,Evening,1
1214,User1409,26,Female,Mobile,Bottom,News,Evening,1
1214,User141,26,Female,Mobile,Bottom,News,Evening,1
1214,User1410,26,Female,Mobile,Bottom,News,Evening,1
1213,User1399,26,Male,Tablet,Bottom,News,Night,0
1209,User1395,60,Male,Tablet,Top,Social Media,Morning,0
1207,User1393,42,Male,Mobile,Bottom,Education,Evening,0
1206,User1391,42,Female,Mobile,Side,Social Media,Afternoon,0
1205,User1387,48,Male,Mobile,Bottom,Shopping,Night,0
1204,User1386,38,Female,Mobile,Top,Shopping,Morning,0
1201,User1383,32,Female,Mobile,Side,Entertainment,Morning,0
1200,User138,32,Female,Mobile,Top,Shopping,Afternoon,0
1199,User1372,32,Non-Binary,Mobile,Top,Shopping,Night,0
1197,User1364,32,Male,Mobile,Top,Social Media,Night,1
1197,User1366,32,Male,Mobile,Top,Social Media,Night,1
1197,User1367,62,Male,Mobile,Top,Social Media,Night,1
1197,User1368,62,Male,Mobile,Top,Social Media,Night,1
1197,User1369,62,Male,Mobile,Top,Social Media,Night,1
1197,User137,62,Male,Mobile,Top,Social Media,Night,1
1197,User1370,62,Male,Mobile,Top,Social Media,Night,1
1195,User1360,38,Male,Desktop,Side,Social Media,Night,0
1194,User1356,47,Male,Desktop,Top,Social Media,Night,0
1190,User1341,47,Non-Binary,Tablet,Bottom,Education,Night,1
1190,User1345,47,Non-Binary,Tablet,Bottom,Education,Morning,1
1190,User1348,47,Non-Binary,Tablet,Bottom,Education,Morning,1
1190,User1351,47,Non-Binary,Tablet,Bottom,Education,Morning,1
1190,User1352,47,Non-Binary,Tablet,Bottom,Education,Morning,1
1190,User1354,47,Non-Binary,Tablet,Bottom,Education,Morning,1
1189,User1325,40,Non-Binary,Desktop,Side,News,Morning,0
1188,User1324,40,Non-Binary,Desktop,Bottom,News,Evening,0
1187,User1320,52,Non-Binary,Mobile,Bottom,Social Media,Night,0
1183,User1318,60,Non-Binary,Mobile,Bottom,Social Media,Afternoon,0
1181,User1309,55,Non-Binary,Desktop,Bottom,Social Media,Morning,0
1180,User1305,55,Male,Mobile,Top,Social Media,Night,0
1178,User1296,55,Male,Desktop,Bottom,Social Media,Evening,1
1178,User1297,55,Male,Desktop,Bottom,Social Media,Evening,1
1178,User1298,55,Male,Desktop,Bottom,Social Media,Evening,1
1178,User1300,55,Male,Desktop,Bottom,Social Media,Evening,1
1178,User1301,55,Male,Desktop,Bottom,Social Media,Evening,1
1171,User1279,55,Male,Mobile,Bottom,Social Media,Night,1
1171,User128,55,Female,Mobile,Bottom,Social Media,Night,1
1171,User1280,55,Female,Mobile,Bottom,Social Media,Night,1
1171,User1282,55,Female,Mobile,Bottom,Social Media,Night,1
1171,User1283,55,Female,Mobile,Bottom,Social Media,Night,1
1171,User1284,55,Female,Mobile,Bottom,Social Media,Night,1
1171,User1286,55,Female,Mobile,Bottom,Social Media,Night,1
1171,User1287,55,Female,Mobile,Bottom,Social Media,Night,1
1171,User1291,55,Female,Mobile,Bottom,Social Media,Night,1
1170,User1278,26,Male,Desktop,Bottom,Social Media,Afternoon,0
1169,User1275,26,Non-Binary,Desktop,Side,Social Media,Evening,0
1167,User1273,26,Male,Desktop,Top,Social Media,Evening,0
1166,User1269,26,Female,Mobile,Top,Social Media,Evening,0
1162,User1268,26,Female,Tablet,Top,Entertainment,Evening,0
1160,User1265,48,Female,Desktop,Side,Entertainment,Afternoon,0
1153,User1262,49,Female,Tablet,Side,Shopping,Evening,0
1152,User1257,27,Female,Mobile,Top,Social Media,Morning,0
1148,User125,25,Female,Mobile,Bottom,Social Media,Morning,1
1148,User1250,25,Female,Mobile,Bottom,Social Media,Afternoon,1
1148,User1251,25,Female,Mobile,Bottom,Social Media,Afternoon,1
1148,User1253,25,Female,Mobile,Bottom,Social Media,Afternoon,1
1148,User1254,25,Female,Mobile,Bottom,Social Media,Afternoon,1
1146,User1249,25,Female,Mobile,Side,Entertainment,Evening,0
1144,User1248,53,Female,Desktop,Bottom,Entertainment,Evening,0
1143,User1242,53,Female,Mobile,Top,Entertainment,Night,0
1141,User1214,37,Female,Desktop,Top,Entertainment,Afternoon,1
1141,User1216,37,Male,Desktop,Bottom,Entertainment,Afternoon,1
1141,User122,37,Male,Desktop,Bottom,Entertainment,Afternoon,1
1141,User1225,37,Male,Desktop,Bottom,Entertainment,Afternoon,1
1141,User1227,37,Male,Desktop,Bottom,Entertainment,Afternoon,1
1141,User1228,37,Male,Desktop,Bottom,Entertainment,Afternoon,1
1141,User1229,37,Male,Desktop,Bottom,Entertainment,Afternoon,1
1141,User1233,37,Male,Desktop,Bottom,Entertainment,Afternoon,1
1141,User1235,37,Male,Desktop,Bottom,Entertainment,Afternoon,1
1141,User1239,37,Male,Desktop,Bottom,Entertainment,Afternoon,1
1141,User1240,37,Male,Desktop,Bottom,Entertainment,Afternoon,1
1140,User1213,28,Male,Desktop,Side,Entertainment,Evening,0
1138,User1207,33,Female,Desktop,Side,Social Media,Evening,0
1137,User1206,33,Female,Tablet,Bottom,Social Media,Evening,0
1136,User1199,58,Female,Mobile,Side,Social Media,Morning,1
1136,User120,58,Female,Mobile,Side,Social Media,Morning,1
1136,User1200,58,Female,Mobile,Side,Social Media,Morning,1
1136,User1201,58,Female,Mobile,Side,Social Media,Morning,1
1136,User1204,58,Female,Mobile,Side,Social Media,Morning,1
1136,User1205,58,Female,Mobile,Side,Social Media,Morning,1
1131,User1197,46,Female,Mobile,Side,Shopping,Night,0
1130,User1195,46,Female,Mobile,Bottom,Shopping,Night,0
1129,User1194,46,Male,Mobile,Bottom,Entertainment,Night,0
1127,User1188,46,Male,Desktop,Bottom,Entertainment,Afternoon,1
1127,User1189,46,Male,Desktop,Side,Entertainment,Afternoon,1
1127,User119,46,Male,Desktop,Side,Entertainment,Afternoon,1
1127,User1190,46,Male,Desktop,Side,Entertainment,Afternoon,1
1126,User1178,31,Male,Desktop,Side,Entertainment,Afternoon,1
1126,User118,31,Male,Tablet,Side,Entertainment,Afternoon,1
1126,User1180,31,Male,Tablet,Side,Entertainment,Afternoon,1
1126,User1181,31,Male,Tablet,Side,Entertainment,Afternoon,1
1126,User1183,31,Male,Tablet,Side,Entertainment,Afternoon,1
1126,User1187,31,Male,Tablet,Side,Entertainment,Afternoon,1
1123,User1171,31,Non-Binary,Desktop,Side,Education,Night,0
1122,User1162,49,Non-Binary,Tablet,Top,Education,Morning,1
1122,User1166,49,Non-Binary,Tablet,Top,Education,Morning,1
1122,User1167,49,Non-Binary,Tablet,Top,Education,Morning,1
1122,User1169,49,Non-Binary,Tablet,Top,Education,Morning,1
1122,User1170,49,Non-Binary,Tablet,Top,Education,Morning,1
1121,User1160,49,Non-Binary,Desktop,Top,News,Evening,0
1118,User1153,30,Non-Binary,Tablet,Side,News,Night,0
1117,User1152,30,Female,Mobile,Side,News,Night,0
1116,User115,30,Female,Mobile,Bottom,Entertainment,Morning,0
1113,User1148,60,Non-Binary,Desktop,Bottom,Social Media,Morning,0
1110,User1146,43,Non-Binary,Mobile,Side,Entertainment,Morning,0
1104,User1143,47,Non-Binary,Desktop,Bottom,Entertainment,Evening,0
1101,User1141,47,Non-Binary,Mobile,Bottom,Shopping,Evening,0
1099,User114,36,Male,Tablet,Top,Shopping,Night,0
1096,User1138,44,Non-Binary,Tablet,Top,Shopping,Evening,0
